Event_ID,Line,Station,Machine_ID,Tool_ID,Operator_ID,Part_No,Part_Type,BOM_Version,Energy_Consumption,Cycle_Time,Defect_Code,Scrap_Reason,Inspection_Result,VIN,Supplier,Supplier_Lot,WO,Rework_Flag,Andon_Flag,Production_Target,Actual_Output,Maintenance_Flag,Warranty_Flag,TS_dt,Torque_Nm,Temp_C,Defect_Normalized,Shift_Derived,Inspection_Source_Normalized,Anomaly_Flag,BOM_Valid
3388,PAINT-1,STN-07,MCH-001,TL-012,OP-0040,799-ABC,INTERIOR,BOM-1,137.96,43.97,LEAK,Visual Defect,Pass,CKU***********X81,SUP-02,LOT-6832,WO-29301,False,0,51,55,0,0,2026-03-11 10:13:00,42.903,69.26849999999999,Repair,Morning,Human,False,True
3629,BODY-1,STN-07,MCH-012,TL-017,OP-0050,962-ABC,ENGINE,BOM-3,202.27,54.56,VISUAL,Temperature High,Pass,AKU***********EX5,SUP-01,LOT-3296,WO-65998,False,0,67,67,0,0,2026-03-11 12:14:00,52.008,192.863,Unknown,Morning,Human,True,False
3674,GA-1,STN-07,MCH-013,TL-003,OP-0007,918-JKL,ENGINE,BOM-1,292.24,72.5,Unknown,Torque Out Of Spec,Pass,AE1***********Y70,SUP-01,LOT-1928,WO-80005,False,0,69,60,0,0,2026-03-11 12:36:00,54.5337,57.51199999999999,Repair,Morning,Automated,False,True
3683,GA-1,STN-07,MCH-008,TL-026,OP-0039,840-GHI,INTERIOR,BOM-1,269.03,48.54,TEMP_OOS,Leak Detected,Fail,WED***********43T,SUP-02,LOT-5479,WO-42894,False,0,60,60,0,0,2026-03-11 12:41:00,48.32256,77.17631999999999,Unknown,Morning,Human,False,True
3685,BODY-1,STN-07,MCH-008,TL-017,OP-0001,856-GHI,ENGINE,BOM-3,72.14,64.8,TEMP_OOS,Unknown,Fail,65H***********9A7,SUP-09,LOT-5942,WO-88907,False,0,55,57,0,0,2026-03-11 12:42:00,51.3717,73.71132,NA,Morning,Automated,False,False
3698,GA-2,STN-07,MCH-016,TL-028,OP-0050,192-ABC,INTERIOR,BOM-3,274.89,55.35,Unknown,Temperature High,Pass,0SN***********JK9,SUP-09,LOT-9796,WO-29110,False,0,58,61,0,0,2026-03-11 12:48:00,43.529061,79.66964999999999,Unknown,Morning,Human,False,False
3708,BODY-1,STN-07,MCH-012,TL-019,OP-0022,970-DEF,INTERIOR,BOM-1,233.58,73.17,TEMP_OOS,Temperature High,Pass,CNV***********7YP,SUP-09,LOT-7133,WO-36493,False,0,52,54,0,0,2026-03-11 12:53:00,38.53752,69.89841,Reject,Morning,Automated,False,True
3717,GA-2,STN-07,MCH-020,TL-028,OP-0007,112-ABC,BODY,BOM-3,312.94,62.85,Unknown,Unknown,Pass,XFG***********HEW,SUP-01,LOT-8984,WO-20942,False,0,68,63,1,0,2026-03-11 12:58:00,47.85886,80.14005,Reject,Morning,Automated,False,False
3942,GA-2,STN-07,MCH-018,TL-022,OP-0015,526-DEF,ENGINE,BOM-1,175.52,67.16,TORQ_OOS,Unknown,Pass,7NU***********FKJ,SUP-01,LOT-7550,WO-30730,False,0,53,54,0,0,2026-03-11 14:50:00,58.85877,76.04673,Reject,Evening,Human,False,True
3945,GA-1,STN-07,MCH-020,TL-022,OP-0005,821-ABC,BODY,BOM-1,164.25,51.51,TORQ_OOS,Leak Detected,Rework,6V8***********5T6,SUP-01,LOT-7533,WO-43277,False,0,79,79,0,0,2026-03-11 14:52:00,49.441184,88.17536,Repair,Evening,Automated,False,True
3950,GA-1,STN-07,MCH-006,TL-018,OP-0027,160-DEF,BODY,BOM-1,166.28,31.97,Unknown,Unknown,Pass,4Z1***********ABB,SUP-01,LOT-8499,WO-32184,False,0,58,54,0,0,2026-03-11 14:54:00,52.191750000000006,225.19965000000002,Unknown,Evening,Human,True,True
4008,PAINT-1,STN-07,MCH-001,TL-027,OP-0005,361-ABC,ENGINE,BOM-3,177.43,65.53,VISUAL,Unknown,Rework,42A***********7KY,SUP-09,LOT-4697,WO-58313,False,0,75,69,0,0,2026-03-11 15:23:00,44.056712,76.76852,Reject,Evening,Human,False,False
4110,GA-2,STN-07,MCH-017,TL-029,OP-0022,644-JKL,ENGINE,BOM-2,243.19,70.63,LEAK,Torque Out Of Spec,Pass,3RU***********WUR,SUP-01,LOT-7214,WO-27858,False,0,51,52,0,0,2026-03-11 16:14:00,48.872125,71.33795,Reject,Evening,Automated,False,True
4162,GA-2,STN-07,MCH-010,TL-005,OP-0011,441-JKL,BODY,BOM-2,223.67,70.69,Unknown,Unknown,Pass,YHK***********K1H,SUP-02,LOT-8437,WO-91768,False,0,65,67,0,0,2026-03-11 16:40:00,55.798512,208.83533999999997,Repair,Evening,Human,True,True
4183,GA-1,STN-07,MCH-001,TL-028,OP-0047,778-JKL,BODY,BOM-2,174.91,40.12,Unknown,Unknown,Pass,JZG***********079,SUP-09,LOT-1187,WO-27828,False,0,51,47,0,0,2026-03-11 16:51:00,58.853529,93.68238,Repair,Evening,Automated,False,True
4345,GA-2,STN-07,MCH-009,TL-011,OP-0029,112-GHI,ENGINE,BOM-1,391.39,38.13,TEMP_OOS,Leak Detected,Pass,N0H***********TN0,SUP-01,LOT-1596,WO-76124,False,0,73,67,0,0,2026-03-11 18:12:00,1214.52,78.64017,Repair,Evening,Human,True,True
4351,PAINT-1,STN-07,MCH-020,TL-002,OP-0046,850-DEF,ENGINE,BOM-2,194.38,58.63,TEMP_OOS,Unknown,Pass,JAS***********48N,SUP-01,LOT-8713,WO-66673,False,0,62,57,0,0,2026-03-11 18:15:00,52.14645,77.19624,Unknown,Evening,Automated,False,True
4409,GA-2,STN-07,MCH-001,TL-013,OP-0036,447-DEF,BODY,BOM-3,242.45,64.56,TEMP_OOS,Visual Defect,Pass,FZT***********XGL,SUP-02,LOT-4714,WO-59742,False,0,50,42,0,0,2026-03-11 18:44:00,42.51276,63.23652,Repair,Evening,Automated,False,False
4428,GA-2,STN-07,MCH-003,TL-016,OP-0001,194-DEF,BODY,BOM-3,296.77,48.6,VISUAL,Unknown,Pass,37Z***********G3U,SUP-01,LOT-5054,WO-11571,False,0,58,57,1,0,2026-03-11 18:53:00,42.19104,65.3664,Unknown,Evening,Automated,False,False
4429,BODY-1,STN-07,MCH-003,TL-020,OP-0026,390-GHI,ELECTRICAL,BOM-2,208.5,74.51,Unknown,Unknown,Rework,AH8***********PKV,SUP-09,LOT-3603,WO-54598,False,0,57,49,0,0,2026-03-11 18:54:00,54.8355,74.64299999999999,Unknown,Evening,Human,False,True
4447,GA-2,STN-07,MCH-001,TL-025,OP-0010,396-DEF,ELECTRICAL,BOM-2,380.97,53.57,VISUAL,Torque Out Of Spec,Pass,XG4***********8TV,SUP-09,LOT-4392,WO-20214,False,0,68,69,0,0,2026-03-11 19:03:00,52.67717,84.90664000000001,Reject,Evening,Automated,False,True
4454,PAINT-1,STN-07,MCH-020,TL-027,OP-0050,186-GHI,BODY,BOM-2,322.69,56.24,LEAK,Unknown,Pass,AT4***********RCB,SUP-01,LOT-7321,WO-56653,False,0,62,56,0,0,2026-03-11 19:06:00,55.302124,86.75041,OK,Evening,Human,False,True
4484,GA-1,STN-07,MCH-010,TL-006,OP-0045,188-JKL,BODY,BOM-3,206.8,60.26,VISUAL,Leak Detected,Pass,1TX***********9RZ,SUP-09,LOT-9601,WO-52952,False,0,78,79,0,0,2026-03-11 19:21:00,43.56612,74.10312,Reject,Evening,Human,False,False
4604,BODY-1,STN-07,MCH-008,TL-020,OP-0036,483-DEF,ELECTRICAL,BOM-3,305.21,81.46,TORQ_OOS,Visual Defect,Pass,XML***********SR6,SUP-09,LOT-7837,WO-23930,False,1,56,49,0,0,2026-03-11 20:21:00,44.109212,99.55274,Unknown,Evening,Automated,False,False
4609,BODY-1,STN-07,MCH-009,TL-017,OP-0033,237-DEF,BODY,BOM-2,177.62,49.52,TEMP_OOS,Unknown,Pass,W23***********S83,SUP-02,LOT-7848,WO-93502,False,0,59,55,0,0,2026-03-11 20:24:00,48.197601,77.13239999999999,Unknown,Evening,Automated,False,True
4631,GA-1,STN-07,MCH-005,TL-017,OP-0025,301-DEF,ENGINE,BOM-2,182.99,78.77,LEAK,Unknown,Pass,5T7***********18P,SUP-02,LOT-4140,WO-97351,False,0,63,53,0,0,2026-03-11 20:35:00,48.38805000000001,89.18775000000001,Repair,Evening,Human,False,True
4791,GA-1,STN-07,MCH-005,TL-026,OP-0013,227-ABC,BODY,BOM-1,247.97,64.17,TEMP_OOS,Leak Detected,Rework,T4N***********9U4,SUP-02,LOT-2954,WO-43036,False,0,58,59,0,0,2026-03-11 21:55:00,45.80772,68.85383999999999,Unknown,Evening,Human,False,True
4833,GA-2,STN-07,MCH-017,TL-001,OP-0025,283-GHI,BODY,BOM-2,176.34,64.81,Unknown,Visual Defect,Pass,BG9***********BJ6,SUP-09,LOT-3457,WO-92260,False,0,56,47,0,0,2026-03-11 22:16:00,45.89208,92.86282,Reject,Night,Human,False,True
4878,GA-2,STN-07,MCH-011,TL-023,OP-0025,819-DEF,INTERIOR,BOM-2,176.63,53.27,Unknown,Torque Out Of Spec,Rework,NP4***********926,SUP-09,LOT-4866,WO-35728,False,0,62,61,0,0,2026-03-11 22:38:00,46.3464,193.2984,Repair,Night,Human,True,True
4882,BODY-1,STN-07,MCH-012,TL-021,OP-0015,632-ABC,BODY,BOM-2,123.25,45.05,Unknown,Unknown,Pass,1H9***********LLB,SUP-02,LOT-8416,WO-54115,False,0,52,51,0,0,2026-03-11 22:40:00,46.81267,77.79307999999999,Repair,Night,Human,False,True
4967,GA-1,STN-07,MCH-003,TL-027,OP-0044,986-DEF,ELECTRICAL,BOM-3,357.13,61.39,Unknown,Unknown,Pass,WKS***********EK5,SUP-02,LOT-2889,WO-71456,False,0,61,61,0,0,2026-03-11 23:23:00,42.59112,105.13752000000001,Repair,Night,Human,False,False
4971,BODY-1,STN-07,MCH-020,TL-010,OP-0019,436-JKL,BODY,BOM-1,216.89,80.32,LEAK,Unknown,Pass,UWM***********E6D,SUP-01,LOT-6840,WO-91837,False,0,50,40,0,1,2026-03-11 23:25:00,55.905150000000006,84.6132,Repair,Night,Automated,False,True
5013,PAINT-1,STN-07,MCH-010,TL-015,OP-0049,384-JKL,INTERIOR,BOM-3,221.13,53.03,VISUAL,Visual Defect,Pass,FYB***********A32,SUP-02,LOT-7135,WO-10351,False,0,53,48,0,0,2026-03-11 23:46:00,59.62712,90.27172,Unknown,Night,Human,False,False
5047,BODY-1,STN-07,MCH-017,TL-018,OP-0048,372-JKL,ENGINE,BOM-1,267.6,56.2,TEMP_OOS,Unknown,Pass,C36***********60W,SUP-01,LOT-1918,WO-80989,False,0,67,65,0,0,2026-03-12 00:03:00,40.22457,186.63809,OK,Night,Human,True,True
5246,GA-1,STN-07,MCH-019,TL-012,OP-0035,363-GHI,ELECTRICAL,BOM-3,172.74,66.33,Unknown,Leak Detected,Pass,HC4***********CF5,SUP-09,LOT-7272,WO-88460,False,0,79,81,0,0,2026-03-12 01:42:00,49.37808999999999,94.29372,Repair,Night,Automated,False,False
5292,BODY-1,STN-07,MCH-010,TL-001,OP-0018,441-GHI,ELECTRICAL,BOM-1,374.77,47.16,Unknown,Unknown,Pass,76Y***********P5K,SUP-01,LOT-4490,WO-57798,False,0,62,61,0,0,2026-03-12 02:05:00,43.92264,179.3172,NA,Night,Human,True,True
5340,GA-2,STN-07,MCH-018,TL-007,OP-0027,935-ABC,ENGINE,BOM-3,174.65,66.11,Unknown,Leak Detected,Pass,21N***********GWW,SUP-02,LOT-5972,WO-12815,False,1,68,63,0,0,2026-03-12 02:29:00,46.48518,88.5906,Repair,Night,Human,False,False
5369,PAINT-1,STN-07,MCH-013,TL-004,OP-0001,372-GHI,BODY,BOM-3,285.58,60.45,VISUAL,Visual Defect,Pass,ETT***********Y6K,SUP-01,LOT-7212,WO-25291,False,0,71,69,0,0,2026-03-12 02:44:00,45.7771,70.1649,OK,Night,Automated,False,False
5412,GA-2,STN-07,MCH-003,TL-013,OP-0022,408-ABC,BODY,BOM-1,209.69,50.08,VISUAL,Visual Defect,Unknown,ASF***********83G,SUP-02,LOT-7813,WO-41891,False,0,75,74,0,0,2026-03-12 03:05:00,55.23864,104.37301,Unknown,Night,Human,False,True
5427,BODY-1,STN-07,MCH-009,TL-020,OP-0030,293-JKL,ELECTRICAL,BOM-2,109.89,67.54,Unknown,Unknown,Pass,UVD***********ZWJ,SUP-01,LOT-9058,WO-95881,False,0,63,67,0,0,2026-03-12 03:13:00,46.52992,71.90075999999999,NA,Night,Automated,False,True
5436,BODY-1,STN-07,MCH-002,TL-018,OP-0014,335-JKL,BODY,BOM-3,133.95,47.59,LEAK,Unknown,Pass,NKG***********XAC,SUP-09,LOT-8721,WO-54046,False,0,50,44,0,0,2026-03-12 03:17:00,48.56565,80.64110000000001,Unknown,Night,Human,False,False
5556,PAINT-1,STN-07,MCH-014,TL-030,OP-0022,176-ABC,ELECTRICAL,BOM-1,132.68,56.96,TEMP_OOS,Temperature High,Pass,V6C***********48L,SUP-01,LOT-6941,WO-39061,False,0,64,62,0,0,2026-03-12 04:17:00,46.013752,77.51992,Repair,Night,Human,False,True
5563,BODY-1,STN-07,MCH-016,TL-001,OP-0005,211-ABC,BODY,BOM-3,228.15,65.4,LEAK,Torque Out Of Spec,Pass,6E5***********X77,SUP-01,LOT-5798,WO-61628,False,0,64,64,0,0,2026-03-12 04:21:00,42.51194,69.90416,Repair,Night,Human,False,False
5614,GA-2,STN-07,MCH-014,TL-029,OP-0032,718-DEF,ELECTRICAL,BOM-2,183.88,43.97,LEAK,Torque Out Of Spec,Pass,KEZ***********HC1,SUP-01,LOT-9833,WO-55682,False,0,69,68,0,0,2026-03-12 04:46:00,51.6306,388.2,Repair,Night,Automated,True,True
5640,BODY-1,STN-07,MCH-018,TL-002,OP-0034,822-JKL,BODY,BOM-3,148.03,56.74,Unknown,Unknown,Pass,ACG***********EHA,SUP-01,LOT-9431,WO-75701,False,0,68,70,0,0,2026-03-12 04:59:00,57.51870000000001,85.67259000000001,Unknown,Night,Human,False,False
5839,GA-2,STN-07,MCH-016,TL-009,OP-0017,813-JKL,BODY,BOM-2,133.02,50.27,LEAK,Temperature High,Pass,ULG***********YHZ,SUP-02,LOT-4530,WO-98211,False,0,61,53,0,0,2026-03-12 06:39:00,60.21232,85.63982,Repair,Morning,Human,False,True
5846,GA-1,STN-07,MCH-012,TL-030,OP-0041,873-ABC,ELECTRICAL,BOM-3,531.54,52.88,VISUAL,Unknown,Pass,KZ7***********X2M,SUP-09,LOT-2933,WO-15489,False,0,56,59,0,0,2026-03-12 06:42:00,42.05528,86.86184000000002,Reject,Morning,Automated,False,False
6137,GA-1,STN-07,MCH-004,TL-009,OP-0034,996-ABC,BODY,BOM-1,327.65,74.48,Unknown,Torque Out Of Spec,Pass,Z4A***********TBU,SUP-01,LOT-8076,WO-52628,False,0,64,64,0,0,2026-03-12 09:08:00,46.277028,176.88383999999996,Repair,Morning,Human,True,True
6148,PAINT-1,STN-07,MCH-017,TL-021,OP-0014,531-JKL,ENGINE,BOM-2,297.51,64.67,VISUAL,Torque Out Of Spec,Pass,C0P***********67M,SUP-01,LOT-2999,WO-35880,False,0,62,62,0,0,2026-03-12 09:13:00,54.250800000000005,76.97472,Repair,Morning,Human,False,True
6260,BODY-1,STN-07,MCH-008,TL-014,OP-0005,753-DEF,INTERIOR,BOM-1,281.54,41.02,TORQ_OOS,Temperature High,Pass,F1F***********UAK,SUP-02,LOT-7914,WO-90394,False,0,67,57,0,0,2026-03-12 10:09:00,44.1144,87.92802,OK,Morning,Automated,False,True
6302,GA-1,STN-07,MCH-010,TL-024,OP-0044,459-GHI,ENGINE,BOM-3,312.17,40.96,Unknown,Unknown,Pass,AEW***********SL7,SUP-01,LOT-3318,WO-97765,False,0,53,45,0,0,2026-03-12 10:30:00,47.69732,77.04176,Reject,Morning,Automated,False,False
6306,GA-2,STN-07,MCH-001,TL-006,OP-0032,834-DEF,ELECTRICAL,BOM-3,232.62,53.49,TEMP_OOS,Unknown,Pass,7SK***********KU9,SUP-09,LOT-4230,WO-54223,False,0,71,63,0,0,2026-03-12 10:32:00,52.075590000000005,91.83111000000001,OK,Morning,Automated,False,False
6350,PAINT-1,STN-07,MCH-005,TL-017,OP-0019,116-JKL,ENGINE,BOM-3,254.82,69.97,TEMP_OOS,Unknown,Pass,2JH***********67J,SUP-09,LOT-5501,WO-72665,False,0,65,62,0,0,2026-03-12 10:54:00,56.14036000000001,60.697880000000005,Unknown,Morning,Human,False,False
6362,BODY-1,STN-07,MCH-018,TL-006,OP-0037,500-DEF,BODY,BOM-2,162.31,65.71,TEMP_OOS,Torque Out Of Spec,Pass,BLZ***********YC6,SUP-09,LOT-3951,WO-35303,False,0,76,78,0,0,2026-03-12 11:00:00,49.628204,71.6024,Reject,Morning,Human,False,True
6575,GA-1,STN-07,MCH-004,TL-018,OP-0032,346-GHI,INTERIOR,BOM-3,163.92,55.19,Unknown,Unknown,Fail,NSF***********2W1,SUP-09,LOT-8324,WO-24699,False,0,54,57,0,0,2026-03-12 12:47:00,45.71371,87.52624999999999,Repair,Morning,Automated,False,False
6604,GA-2,STN-07,MCH-012,TL-024,OP-0020,687-DEF,BODY,BOM-1,141.94,50.11,TORQ_OOS,Visual Defect,Fail,7K8***********YMM,SUP-01,LOT-6542,WO-59735,False,0,60,57,0,0,2026-03-12 13:01:00,59.611298,207.50459999999998,Repair,Morning,Human,True,True
6739,GA-2,STN-07,MCH-002,TL-025,OP-0036,923-JKL,BODY,BOM-2,439.94,45.12,Unknown,Visual Defect,Pass,YC7***********765,SUP-02,LOT-4268,WO-24680,False,0,64,60,0,0,2026-03-12 14:09:00,44.400400000000005,89.91081,Repair,Evening,Automated,False,True
6764,BODY-1,STN-07,MCH-013,TL-006,OP-0025,891-ABC,ELECTRICAL,BOM-3,240.68,47.24,TEMP_OOS,Unknown,Pass,MVU***********04V,SUP-09,LOT-7294,WO-36033,False,0,72,75,0,0,2026-03-12 14:21:00,37.2257,91.85692999999999,OK,Evening,Human,False,False
6806,PAINT-1,STN-07,MCH-011,TL-020,OP-0025,272-GHI,BODY,BOM-2,224.81,69.55,TORQ_OOS,Leak Detected,Rework,JDV***********ZGE,SUP-09,LOT-1047,WO-85313,False,0,78,79,0,0,2026-03-12 14:42:00,45.5544,174.7278,OK,Evening,Automated,True,True
6877,GA-2,STN-07,MCH-011,TL-018,OP-0024,212-DEF,INTERIOR,BOM-2,346.31,55.78,TORQ_OOS,Torque Out Of Spec,Pass,B21***********4CF,SUP-01,LOT-7439,WO-43361,False,0,62,61,0,0,2026-03-12 15:18:00,47.84598,155.92044,Reject,Evening,Human,True,True
6972,PAINT-1,STN-07,MCH-013,TL-012,OP-0002,552-JKL,INTERIOR,BOM-2,130.35,61.17,TORQ_OOS,Torque Out Of Spec,Pass,BN8***********RE9,SUP-01,LOT-2853,WO-93272,False,0,78,80,0,0,2026-03-12 16:05:00,45.064400000000006,76.1708,Repair,Evening,Human,False,True
23,GA-1,STN-07,MCH-019,TL-013,OP-0016,966-GHI,ELECTRICAL,BOM-3,282.62,57.73,TEMP_OOS,Visual Defect,Pass,LU3***********NRG,SUP-02,LOT-8548,WO-16321,False,0,79,79,0,0,2026-10-03 06:11:00,49.01315999999999,85.52698000000001,Unknown,Morning,Automated,False,True
34,PAINT-1,STN-07,MCH-008,TL-002,OP-0019,953-JKL,INTERIOR,BOM-3,174.88,53.02,Unknown,Unknown,Pass,VRL***********S6Z,SUP-02,LOT-6264,WO-50829,False,0,68,61,0,0,2026-10-03 06:16:00,49.581982,87.42594,Repair,Morning,Automated,False,True
43,PAINT-1,STN-07,MCH-011,TL-019,OP-0005,845-JKL,BODY,BOM-2,186.37,60.07,TORQ_OOS,Unknown,Pass,4MJ***********EAW,SUP-02,LOT-7096,WO-14737,False,0,56,54,0,0,2026-10-03 06:21:00,43.9076,68.45594,Repair,Morning,Human,False,True
53,GA-2,STN-07,MCH-006,TL-022,OP-0014,787-ABC,ENGINE,BOM-1,176.87,76.54,Unknown,Leak Detected,Pass,8ZF***********302,SUP-02,LOT-6251,WO-52296,False,0,72,69,0,0,2026-10-03 06:26:00,45.01522800000001,69.11388000000001,Reject,Morning,Automated,False,True
73,GA-2,STN-07,MCH-004,TL-006,OP-0034,707-GHI,INTERIOR,BOM-2,282.45,46.27,TORQ_OOS,Temperature High,Rework,RZX***********RPK,SUP-01,LOT-4278,WO-61696,False,0,52,55,0,0,2026-10-03 06:36:00,53.24522,72.43712,Unknown,Morning,Automated,False,True
91,GA-2,STN-07,MCH-020,TL-025,OP-0018,646-ABC,ELECTRICAL,BOM-2,109.77,63.47,TORQ_OOS,Temperature High,Pass,C07***********EHL,SUP-09,LOT-3132,WO-70513,False,0,71,61,0,0,2026-10-03 06:45:00,51.979200000000006,178.72848000000002,Unknown,Morning,Human,True,True
123,PAINT-1,STN-07,MCH-018,TL-029,OP-0047,400-JKL,ENGINE,BOM-2,332.74,61.55,Unknown,Unknown,Pass,2DH***********ADC,SUP-09,LOT-3250,WO-23102,False,0,66,60,1,0,2026-10-03 07:01:00,54.22168,81.13243999999999,Unknown,Morning,Human,False,True
163,GA-2,STN-07,MCH-006,TL-027,OP-0013,478-GHI,INTERIOR,BOM-1,384.0,48.85,Unknown,Leak Detected,Pass,3NZ***********SZJ,SUP-02,LOT-3332,WO-99712,False,0,57,59,0,0,2026-10-03 07:21:00,52.375400000000006,79.05535,Unknown,Morning,Automated,False,True
165,GA-2,STN-07,MCH-008,TL-013,OP-0035,313-GHI,ENGINE,BOM-2,182.79,60.37,TEMP_OOS,Torque Out Of Spec,Pass,WVL***********N5W,SUP-09,LOT-4989,WO-66998,False,0,54,48,0,0,2026-10-03 07:22:00,51.01492,78.84124,Reject,Morning,Automated,False,True
201,GA-2,STN-07,MCH-017,TL-007,OP-0049,415-DEF,ENGINE,BOM-2,302.38,65.35,Unknown,Visual Defect,Pass,M83***********9FX,SUP-02,LOT-8028,WO-24590,False,0,62,60,0,1,2026-10-03 07:40:00,48.205696,87.08392,OK,Morning,Automated,False,True
226,GA-2,STN-07,MCH-014,TL-027,OP-0025,314-JKL,BODY,BOM-1,222.86,67.07,Unknown,Visual Defect,Pass,VT4***********7T3,SUP-01,LOT-5358,WO-56428,False,0,59,63,0,0,2026-10-03 07:52:00,49.056,67.7586,Repair,Morning,Automated,False,True
232,BODY-1,STN-07,MCH-018,TL-012,OP-0004,508-JKL,BODY,BOM-3,230.78,48.52,LEAK,Unknown,Pass,0ML***********GUP,SUP-01,LOT-9479,WO-47767,False,0,61,55,0,0,2026-10-03 07:55:00,57.21464,70.10808,Reject,Morning,Human,False,True
250,GA-1,STN-07,MCH-006,TL-015,OP-0033,187-GHI,BODY,BOM-1,331.8,64.57,TEMP_OOS,Temperature High,Fail,509***********ZMF,SUP-02,LOT-3940,WO-16309,False,0,67,62,0,0,2026-10-03 08:04:00,58.0158,92.98559999999999,Unknown,Morning,Human,False,True
258,GA-1,STN-07,MCH-018,TL-026,OP-0046,775-DEF,ENGINE,BOM-2,356.25,41.13,Unknown,Unknown,Pass,8VC***********3JL,SUP-01,LOT-8141,WO-21122,False,0,61,58,0,1,2026-10-03 08:08:00,51.14088,93.85974999999999,Unknown,Morning,Automated,False,True
281,GA-2,STN-07,MCH-013,TL-022,OP-0018,213-DEF,ELECTRICAL,BOM-3,159.22,57.93,TORQ_OOS,Unknown,Pass,87K***********H2N,SUP-01,LOT-3019,WO-96645,False,0,77,81,0,0,2026-10-03 08:20:00,51.41048,79.65144,Unknown,Morning,Human,False,True
385,GA-1,STN-07,MCH-014,TL-002,OP-0018,127-JKL,ELECTRICAL,BOM-1,196.84,42.5,TEMP_OOS,Visual Defect,Pass,FJE***********KH0,SUP-09,LOT-7000,WO-33561,False,1,78,79,0,0,2026-10-03 09:12:00,54.30124,90.94436999999999,Reject,Morning,Automated,False,True
416,PAINT-1,STN-07,MCH-001,TL-017,OP-0049,374-DEF,ELECTRICAL,BOM-2,452.06,52.73,TEMP_OOS,Temperature High,Pass,XVJ***********0D0,SUP-09,LOT-9464,WO-14179,False,0,55,57,0,0,2026-10-03 09:27:00,56.531904,143.11615999999998,NA,Morning,Human,True,True
445,PAINT-1,STN-07,MCH-004,TL-022,OP-0013,755-GHI,ELECTRICAL,BOM-1,195.98,62.67,TEMP_OOS,Leak Detected,Pass,A90***********1NC,SUP-09,LOT-8421,WO-39365,False,0,70,74,0,0,2026-10-03 09:42:00,40.95702,81.61725,NA,Morning,Human,False,True
546,GA-1,STN-07,MCH-001,TL-013,OP-0045,310-DEF,BODY,BOM-2,340.77,68.82,Unknown,Unknown,Pass,HGA***********J6U,SUP-09,LOT-1506,WO-24047,False,0,62,58,0,0,2026-10-03 10:32:00,55.60848000000001,95.19930000000001,Reject,Morning,Automated,False,True
571,BODY-1,STN-07,MCH-004,TL-016,OP-0049,775-JKL,ENGINE,BOM-1,228.29,72.71,LEAK,Unknown,Pass,4EX***********WHN,SUP-09,LOT-3243,WO-63173,False,0,68,71,0,0,2026-10-03 10:45:00,49.7987,82.21867,Reject,Morning,Automated,False,True
580,GA-1,STN-07,MCH-004,TL-006,OP-0019,130-JKL,INTERIOR,BOM-1,369.32,51.62,TEMP_OOS,Unknown,Pass,Z2F***********KV9,SUP-02,LOT-2540,WO-90089,False,1,74,77,0,0,2026-10-03 10:49:00,1197.96,73.47488,Reject,Morning,Human,True,True
616,PAINT-1,STN-07,MCH-016,TL-009,OP-0050,314-ABC,ENGINE,BOM-2,243.09,41.94,LEAK,Unknown,Pass,SJS***********TKM,SUP-02,LOT-3879,WO-82144,False,0,72,66,0,0,2026-10-03 11:07:00,60.564,93.73,Repair,Morning,Automated,False,True
617,GA-1,STN-07,MCH-016,TL-017,OP-0041,439-JKL,BODY,BOM-3,251.19,66.06,TEMP_OOS,Unknown,Pass,8HP***********XJ2,SUP-09,LOT-2140,WO-42849,False,0,63,57,0,0,2026-10-03 11:08:00,47.84738,87.32911999999999,Reject,Morning,Automated,False,True
644,GA-2,STN-07,MCH-001,TL-004,OP-0035,466-DEF,ELECTRICAL,BOM-3,143.65,51.88,TEMP_OOS,Unknown,Pass,8BC***********0FU,SUP-01,LOT-1697,WO-32443,False,0,64,54,0,0,2026-10-03 11:21:00,54.011808,91.67049,Repair,Morning,Automated,False,True
660,GA-2,STN-07,MCH-009,TL-014,OP-0010,207-GHI,ELECTRICAL,BOM-1,191.68,47.91,Unknown,Unknown,Rework,JJH***********JTH,SUP-01,LOT-3960,WO-12163,False,0,79,73,0,0,2026-10-03 11:29:00,58.0158,88.5768,Repair,Morning,Automated,False,True
674,GA-1,STN-07,MCH-013,TL-011,OP-0022,169-ABC,ENGINE,BOM-2,224.81,67.41,Unknown,Unknown,Pass,AGT***********RDG,SUP-01,LOT-7214,WO-31474,False,0,62,55,0,0,2026-10-03 11:36:00,46.14731,208.44417,Unknown,Morning,Human,True,True
682,GA-1,STN-07,MCH-011,TL-024,OP-0031,315-ABC,ELECTRICAL,BOM-3,442.59,66.4,LEAK,Unknown,Pass,0A6***********30M,SUP-01,LOT-4071,WO-57368,False,0,75,74,0,0,2026-10-03 11:40:00,53.06294,69.92867,Reject,Morning,Human,False,True
688,PAINT-1,STN-07,MCH-002,TL-025,OP-0020,106-GHI,INTERIOR,BOM-3,306.38,43.86,LEAK,Unknown,Fail,C1F***********DEC,SUP-02,LOT-4034,WO-41627,False,0,77,69,0,0,2026-10-03 11:43:00,55.3224,75.4208,Repair,Morning,Automated,False,True
